business_id,business_name,review_year,platform,review_count,avg_rating,negative_review_count,pct_negative
B026,Business 21,2018,Google,2,5.0,0,0.0
B026,Business 21,2019,Google,2,5.0,0,0.0
B026,Business 21,2020,Google,2,5.0,0,0.0
B026,Business 21,2021,Google,3,5.0,0,0.0
B026,Business 21,2022,Google,2,5.0,0,0.0
B026,Business 21,2023,Google,2,4.5,0,0.0
B026,Business 21,2024,Google,16,5.0,0,0.0
B026,Business 21,2025,Google,57,4.824561404,3,0.052631579
B027,Business 06,2020,Yelp,1,5.0,0,0.0
B027,Business 06,2021,Yelp,3,2.333333333,2,0.666666667
B027,Business 06,2024,Yelp,2,5.0,0,0.0
B027,Business 06,2025,Yelp,3,2.333333333,2,0.666666667
B028,Business 06,2016,Google,1,1.0,1,1.0
B028,Business 06,2018,Google,5,4.8,0,0.0
B028,Business 06,2019,Google,45,4.777777778,2,0.044444444
B028,Business 06,2020,Google,22,4.954545455,0,0.0
B028,Business 06,2021,Google,37,4.945945946,0,0.0
B028,Business 06,2022,Google,21,4.952380952,0,0.0
B028,Business 06,2023,Google,12,4.666666667,1,0.083333333
B028,Business 06,2024,Google,10,5.0,0,0.0
B028,Business 06,2025,Google,46,4.347826087,8,0.173913043
B029,Custom Burger & Grill,2019,Google,17,4.529411765,1,0.058823529
B029,Custom Burger & Grill,2019,Yelp,38,3.894736842,11,0.289473684
B029,Custom Burger & Grill,2020,Google,64,4.78125,2,0.03125
B029,Custom Burger & Grill,2020,Yelp,21,3.047619048,12,0.571428571
B029,Custom Burger & Grill,2021,Google,34,4.735294118,3,0.088235294
B029,Custom Burger & Grill,2021,Yelp,19,3.789473684,6,0.315789474
B029,Custom Burger & Grill,2022,Google,46,4.565217391,4,0.086956522
B029,Custom Burger & Grill,2022,Yelp,14,4.0,4,0.285714286
B029,Custom Burger & Grill,2023,Google,52,4.307692308,10,0.192307692
B029,Custom Burger & Grill,2023,Yelp,16,3.25,7,0.4375
B029,Custom Burger & Grill,2024,Google,87,4.632183908,7,0.08045977
B029,Custom Burger & Grill,2024,Yelp,18,3.722222222,7,0.388888889
B029,Custom Burger & Grill,2025,Google,307,4.364820847,43,0.140065147
B029,Custom Burger & Grill,2025,Yelp,53,3.075471698,27,0.509433962
B030,Business 07,2024,Google,7,5.0,0,0.0
B030,Business 07,2025,Google,10,4.7,1,0.1
B031,Bright Smiles Dental,2010,Yelp,1,4.0,0,0.0
B031,Bright Smiles Dental,2011,Yelp,1,5.0,0,0.0
B031,Bright Smiles Dental,2013,Yelp,1,2.0,1,1.0
B031,Bright Smiles Dental,2015,Yelp,1,5.0,0,0.0
B031,Bright Smiles Dental,2016,Yelp,1,5.0,0,0.0
B031,Bright Smiles Dental,2017,Yelp,1,5.0,0,0.0
B031,Bright Smiles Dental,2018,Yelp,1,5.0,0,0.0
B031,Bright Smiles Dental,2020,Yelp,1,5.0,0,0.0
B031,Bright Smiles Dental,2024,Yelp,5,5.0,0,0.0
B031,Bright Smiles Dental,2025,Yelp,4,2.0,3,0.75
B031,Business 22,2013,Google,1,5.0,0,0.0
B031,Business 22,2014,Google,6,5.0,0,0.0
B031,Business 22,2015,Google,3,5.0,0,0.0
B031,Business 22,2017,Google,3,5.0,0,0.0
B031,Business 22,2018,Google,17,4.294117647,3,0.176470588
B031,Business 22,2019,Google,3,5.0,0,0.0
B031,Business 22,2020,Google,6,5.0,0,0.0
B031,Business 22,2021,Google,14,5.0,0,0.0
B031,Business 22,2022,Google,9,5.0,0,0.0
B031,Business 22,2023,Google,7,5.0,0,0.0
B031,Business 22,2024,Google,4,5.0,0,0.0
B031,Business 22,2025,Google,54,4.851851852,2,0.037037037
B032,Business 08,2025,Yelp,1,5.0,0,0.0
B032,Swedish Home Furniture,2025,Google,6,4.333333333,1,0.166666667
B033,Business 09,2024,Google,18,3.388888889,6,0.333333333
B033,Business 09,2024,Yelp,22,4.0,7,0.318181818
B033,Business 09,2025,Google,17,3.470588235,6,0.352941176
B033,Business 09,2025,Yelp,6,4.0,1,0.166666667
B034,Korean Home Kitchen,2023,Google,1,5.0,0,0.0
B034,Korean Home Kitchen,2024,Google,36,4.722222222,2,0.055555556
B034,Korean Home Kitchen,2024,Yelp,88,4.738636364,4,0.045454545
B034,Korean Home Kitchen,2025,Google,56,4.053571429,15,0.267857143
B034,Korean Home Kitchen,2025,Yelp,95,4.515789474,8,0.084210526
B035,Federal Credit Union,2012,Yelp,3,2.0,2,0.666666667
B035,Federal Credit Union,2014,Yelp,2,2.5,1,0.5
B035,Federal Credit Union,2015,Yelp,1,1.0,1,1.0
B035,Federal Credit Union,2016,Yelp,6,5.0,0,0.0
B035,Federal Credit Union,2017,Google,1,5.0,0,0.0
B035,Federal Credit Union,2017,Yelp,4,4.0,1,0.25
B035,Federal Credit Union,2018,Google,1,1.0,1,1.0
B035,Federal Credit Union,2018,Yelp,6,4.333333333,1,0.166666667
B035,Federal Credit Union,2019,Google,3,5.0,0,0.0
B035,Federal Credit Union,2019,Yelp,14,4.714285714,1,0.071428571
B035,Federal Credit Union,2020,Google,2,3.0,1,0.5
B035,Federal Credit Union,2020,Yelp,9,4.444444444,1,0.111111111
B035,Federal Credit Union,2021,Google,1,5.0,0,0.0
B035,Federal Credit Union,2021,Yelp,19,5.0,0,0.0
B035,Federal Credit Union,2022,Yelp,16,4.25,3,0.1875
B035,Federal Credit Union,2023,Google,40,4.975,0,0.0
B035,Federal Credit Union,2023,Yelp,6,2.0,5,0.833333333
B035,Federal Credit Union,2024,Google,12,4.833333333,1,0.083333333
B035,Federal Credit Union,2024,Yelp,6,4.5,1,0.166666667
B035,Federal Credit Union,2025,Google,19,4.473684211,2,0.105263158
B035,Federal Credit Union,2025,Yelp,17,3.588235294,6,0.352941176
B036,Business 10,2015,Yelp,1,5.0,0,0.0
B036,Business 10,2016,Yelp,1,1.0,1,1.0
B036,Business 10,2017,Yelp,3,5.0,0,0.0
B036,Business 10,2018,Google,1,5.0,0,0.0
B036,Business 10,2019,Google,1,5.0,0,0.0
B036,Business 10,2019,Yelp,3,5.0,0,0.0
B036,Business 10,2021,Google,1,5.0,0,0.0
B036,Business 10,2021,Yelp,1,5.0,0,0.0
B036,Business 10,2022,Yelp,3,4.666666667,0,0.0
B036,Business 10,2023,Google,3,2.333333333,2,0.666666667
B036,Business 10,2023,Yelp,2,3.0,1,0.5
B036,Business 10,2024,Google,31,4.903225806,1,0.032258065
B036,Business 10,2024,Yelp,1,5.0,0,0.0
B036,Business 10,2025,Google,66,4.803030303,3,0.045454545
B036,Business 10,2025,Yelp,9,3.222222222,4,0.444444444
B037,The Italian Courtyard,2007,Google,2,3.5,1,0.5
B037,The Italian Courtyard,2008,Google,1,4.0,0,0.0
B037,The Italian Courtyard,2009,Google,1,5.0,0,0.0
B037,The Italian Courtyard,2010,Google,1,4.0,0,0.0
B037,The Italian Courtyard,2014,Google,2,4.5,0,0.0
B037,The Italian Courtyard,2015,Google,1,5.0,0,0.0
B037,The Italian Courtyard,2016,Google,3,4.0,1,0.333333333
B037,The Italian Courtyard,2017,Google,4,4.25,1,0.25
B037,The Italian Courtyard,2018,Google,12,4.166666667,2,0.166666667
B037,The Italian Courtyard,2019,Google,19,3.842105263,6,0.315789474
B037,The Italian Courtyard,2019,Yelp,35,2.171428571,26,0.742857143
B037,The Italian Courtyard,2020,Google,4,3.75,1,0.25
B037,The Italian Courtyard,2020,Yelp,12,3.0,7,0.583333333
B037,The Italian Courtyard,2021,Google,6,4.166666667,2,0.333333333
B037,The Italian Courtyard,2021,Yelp,15,3.333333333,6,0.4
B037,The Italian Courtyard,2022,Google,4,4.25,1,0.25
B037,The Italian Courtyard,2022,Yelp,4,3.0,2,0.5
B037,The Italian Courtyard,2023,Google,5,3.2,2,0.4
B037,The Italian Courtyard,2023,Yelp,8,1.375,8,1.0
B037,The Italian Courtyard,2024,Google,8,3.75,3,0.375
B037,The Italian Courtyard,2024,Yelp,9,3.666666667,3,0.333333333
B037,The Italian Courtyard,2025,Google,77,3.909090909,18,0.233766234
B037,The Italian Courtyard,2025,Yelp,38,1.894736842,33,0.868421053
B038,Tiger Taekwondo Academy,2013,Yelp,1,5.0,0,0.0
B038,Tiger Taekwondo Academy,2014,Yelp,3,5.0,0,0.0
B038,Tiger Taekwondo Academy,2015,Yelp,2,5.0,0,0.0
B038,Tiger Taekwondo Academy,2016,Yelp,2,5.0,0,0.0
B038,Tiger Taekwondo Academy,2017,Yelp,3,5.0,0,0.0
B038,Tiger Taekwondo Academy,2018,Yelp,5,5.0,0,0.0
B038,Tiger Taekwondo Academy,2020,Yelp,1,5.0,0,0.0
B038,Tiger Taekwondo Academy,2021,Yelp,3,5.0,0,0.0
B038,Tiger Taekwondo Academy,2022,Yelp,1,5.0,0,0.0
B038,Tiger Taekwondo Academy,2023,Yelp,2,5.0,0,0.0
B038,Tiger Taekwondo Academy,2024,Yelp,6,5.0,0,0.0
B038,Tiger Taekwondo Academy,2025,Yelp,8,5.0,0,0.0
B039,Office Lunch Catering,2024,Google,1,1.0,1,1.0
B040,Family Dentistry,2020,Yelp,3,5.0,0,0.0
B040,Family Dentistry,2021,Yelp,3,5.0,0,0.0
B040,Family Dentistry,2022,Google,5,4.8,0,0.0
B040,Family Dentistry,2022,Yelp,3,5.0,0,0.0
B040,Family Dentistry,2023,Yelp,3,3.666666667,1,0.333333333
B040,Family Dentistry,2024,Google,2,5.0,0,0.0
B040,Family Dentistry,2024,Yelp,3,3.666666667,1,0.333333333
B040,Family Dentistry,2025,Google,5,3.4,2,0.4
B040,Family Dentistry,2025,Yelp,7,3.285714286,3,0.428571429
B041,The Styling Salon,2006,Yelp,3,4.666666667,0,0.0
B041,The Styling Salon,2007,Yelp,10,4.4,1,0.1
B041,The Styling Salon,2008,Yelp,4,4.0,1,0.25
B041,The Styling Salon,2009,Yelp,7,4.571428571,1,0.142857143
B041,The Styling Salon,2010,Yelp,3,3.666666667,1,0.333333333
B041,The Styling Salon,2011,Yelp,27,4.814814815,0,0.0
B041,The Styling Salon,2012,Yelp,9,4.222222222,2,0.222222222
B041,The Styling Salon,2013,Yelp,9,4.111111111,2,0.222222222
B041,The Styling Salon,2014,Yelp,9,5.0,0,0.0
B041,The Styling Salon,2015,Yelp,21,4.666666667,2,0.095238095
B041,The Styling Salon,2016,Google,1,5.0,0,0.0
B041,The Styling Salon,2016,Yelp,4,5.0,0,0.0
B041,The Styling Salon,2017,Google,1,5.0,0,0.0
B041,The Styling Salon,2017,Yelp,5,5.0,0,0.0
B041,The Styling Salon,2018,Yelp,6,5.0,0,0.0
B041,The Styling Salon,2019,Yelp,2,5.0,0,0.0
B041,The Styling Salon,2020,Google,3,5.0,0,0.0
B041,The Styling Salon,2021,Google,1,5.0,0,0.0
B041,The Styling Salon,2022,Yelp,2,5.0,0,0.0
B041,The Styling Salon,2023,Google,4,5.0,0,0.0
B041,The Styling Salon,2023,Yelp,3,5.0,0,0.0
B041,The Styling Salon,2024,Google,4,5.0,0,0.0
B041,The Styling Salon,2025,Google,16,4.625,1,0.0625
B041,The Styling Salon,2025,Yelp,28,4.0,7,0.25
B042,French Fine Dining,2007,Google,2,5.0,0,0.0
B042,French Fine Dining,2008,Google,1,4.0,0,0.0
B042,French Fine Dining,2009,Google,1,5.0,0,0.0
B042,French Fine Dining,2011,Google,3,4.666666667,0,0.0
B042,French Fine Dining,2012,Google,3,5.0,0,0.0
B042,French Fine Dining,2013,Google,5,4.8,0,0.0
B042,French Fine Dining,2014,Yelp,53,4.377358491,10,0.188679245
B042,French Fine Dining,2015,Google,3,3.666666667,1,0.333333333
B042,French Fine Dining,2015,Yelp,57,4.403508772,9,0.157894737
B042,French Fine Dining,2016,Google,9,4.222222222,1,0.111111111
B042,French Fine Dining,2016,Yelp,66,4.545454545,9,0.136363636
B042,French Fine Dining,2017,Google,8,4.375,1,0.125
B042,French Fine Dining,2017,Yelp,52,4.346153846,8,0.153846154
B042,French Fine Dining,2018,Google,13,4.692307692,1,0.076923077
B042,French Fine Dining,2018,Yelp,50,4.06,12,0.24
B042,French Fine Dining,2019,Google,22,4.545454545,4,0.181818182
B042,French Fine Dining,2019,Yelp,21,4.380952381,3,0.142857143
B042,French Fine Dining,2020,Google,4,5.0,0,0.0
B042,French Fine Dining,2020,Yelp,18,4.333333333,3,0.166666667
B042,French Fine Dining,2021,Google,9,4.111111111,2,0.222222222
B042,French Fine Dining,2021,Yelp,28,4.214285714,5,0.178571429
B042,French Fine Dining,2022,Google,21,4.80952381,1,0.047619048
B042,French Fine Dining,2022,Yelp,17,4.588235294,2,0.117647059
B042,French Fine Dining,2023,Google,26,4.730769231,2,0.076923077
B042,French Fine Dining,2023,Yelp,24,4.541666667,2,0.083333333
B042,French Fine Dining,2024,Google,32,4.9375,1,0.03125
B042,French Fine Dining,2024,Yelp,13,4.538461538,2,0.153846154
B042,French Fine Dining,2025,Google,227,4.356828194,33,0.145374449
B042,French Fine Dining,2025,Yelp,341,3.897360704,113,0.331378299
B043,The Polish Spa,2015,Google,1,5.0,0,0.0
B043,The Polish Spa,2017,Google,2,4.5,0,0.0
B043,The Polish Spa,2018,Google,7,3.285714286,3,0.428571429
B043,The Polish Spa,2019,Google,3,4.0,1,0.333333333
B043,The Polish Spa,2020,Google,5,3.6,2,0.4
B043,The Polish Spa,2021,Google,7,4.0,2,0.285714286
B043,The Polish Spa,2022,Google,4,2.75,2,0.5
B043,The Polish Spa,2023,Google,3,5.0,0,0.0
B043,The Polish Spa,2024,Google,49,4.530612245,7,0.142857143
B043,The Polish Spa,2025,Google,60,3.633333333,20,0.333333333
B044,Elite Chiropractic,2017,Yelp,1,5.0,0,0.0
B044,Elite Chiropractic,2018,Yelp,1,5.0,0,0.0
B044,Elite Chiropractic,2019,Yelp,6,3.833333333,2,0.333333333
B044,Elite Chiropractic,2020,Yelp,6,5.0,0,0.0
B044,Elite Chiropractic,2021,Google,3,5.0,0,0.0
B044,Elite Chiropractic,2022,Yelp,1,5.0,0,0.0
B044,Elite Chiropractic,2023,Google,1,5.0,0,0.0
B044,Elite Chiropractic,2023,Yelp,2,3.0,1,0.5
B044,Elite Chiropractic,2024,Google,5,3.4,2,0.4
B044,Elite Chiropractic,2024,Yelp,5,2.6,3,0.6
B044,Elite Chiropractic,2025,Google,8,5.0,0,0.0
B044,Elite Chiropractic,2025,Yelp,9,4.666666667,1,0.111111111
B045,Kazu's Sushi,2006,Yelp,1,5.0,0,0.0
B045,Kazu's Sushi,2007,Yelp,6,4.0,1,0.166666667
B045,Kazu's Sushi,2008,Yelp,12,3.0,7,0.583333333
B045,Kazu's Sushi,2009,Yelp,14,3.428571429,6,0.428571429
B045,Kazu's Sushi,2010,Yelp,12,3.416666667,6,0.5
B045,Kazu's Sushi,2011,Yelp,15,3.666666667,4,0.266666667
B045,Kazu's Sushi,2012,Google,1,4.0,0,0.0
B045,Kazu's Sushi,2012,Yelp,17,2.647058824,12,0.705882353
B045,Kazu's Sushi,2013,Google,1,5.0,0,0.0
B045,Kazu's Sushi,2013,Yelp,29,3.793103448,9,0.310344828
B045,Kazu's Sushi,2014,Google,1,5.0,0,0.0
B045,Kazu's Sushi,2014,Yelp,26,4.269230769,5,0.192307692
B045,Kazu's Sushi,2015,Google,3,5.0,0,0.0
B045,Kazu's Sushi,2015,Yelp,31,3.870967742,9,0.290322581
B045,Kazu's Sushi,2016,Google,5,5.0,0,0.0
B045,Kazu's Sushi,2016,Yelp,102,4.696078431,6,0.058823529
B045,Kazu's Sushi,2017,Google,14,4.714285714,0,0.0
B045,Kazu's Sushi,2017,Yelp,114,4.614035088,10,0.087719298
B045,Kazu's Sushi,2018,Google,33,4.545454545,2,0.060606061
B045,Kazu's Sushi,2018,Yelp,37,4.081081081,8,0.216216216
B045,Kazu's Sushi,2019,Google,50,4.44,6,0.12
B045,Kazu's Sushi,2019,Yelp,61,4.37704918,9,0.147540984
B045,Kazu's Sushi,2020,Google,50,4.5,8,0.16
B045,Kazu's Sushi,2020,Yelp,47,4.70212766,3,0.063829787
B045,Kazu's Sushi,2021,Google,31,4.548387097,3,0.096774194
B045,Kazu's Sushi,2021,Yelp,60,4.016666667,16,0.266666667
B045,Kazu's Sushi,2022,Google,49,4.469387755,7,0.142857143
B045,Kazu's Sushi,2022,Yelp,77,3.935064935,18,0.233766234
B045,Kazu's Sushi,2023,Google,56,4.089285714,12,0.214285714
B045,Kazu's Sushi,2023,Yelp,60,3.7,20,0.333333333
B045,Kazu's Sushi,2024,Google,74,4.081081081,17,0.22972973
B045,Kazu's Sushi,2024,Yelp,51,3.705882353,18,0.352941176
B045,Kazu's Sushi,2025,Google,361,4.072022161,87,0.24099723
B045,Kazu's Sushi,2025,Yelp,250,3.008,135,0.54
B046,Brentwood Boutique Pickup,2018,Yelp,4,4.5,1,0.25
B046,Brentwood Boutique Pickup,2019,Google,4,4.0,1,0.25
B046,Brentwood Boutique Pickup,2019,Yelp,7,5.0,0,0.0
B046,Brentwood Boutique Pickup,2020,Google,4,4.75,0,0.0
B046,Brentwood Boutique Pickup,2020,Yelp,4,5.0,0,0.0
B046,Brentwood Boutique Pickup,2021,Google,5,5.0,0,0.0
B046,Brentwood Boutique Pickup,2021,Yelp,8,4.375,1,0.125
B046,Brentwood Boutique Pickup,2022,Google,2,5.0,0,0.0
B046,Brentwood Boutique Pickup,2022,Yelp,5,5.0,0,0.0
B046,Brentwood Boutique Pickup,2023,Google,2,4.5,0,0.0
B046,Brentwood Boutique Pickup,2023,Yelp,3,5.0,0,0.0
B046,Brentwood Boutique Pickup,2024,Google,2,3.0,1,0.5
B046,Brentwood Boutique Pickup,2024,Yelp,4,4.25,1,0.25
B046,Brentwood Boutique Pickup,2025,Google,27,4.148148148,6,0.222222222
B046,Brentwood Boutique Pickup,2025,Yelp,6,3.166666667,3,0.5
B047,Industry Medical Labs,2016,Google,1,5.0,0,0.0
B047,Industry Medical Labs,2019,Google,1,1.0,1,1.0
B047,Industry Medical Labs,2019,Yelp,2,3.0,1,0.5
B047,Industry Medical Labs,2024,Google,2,3.0,1,0.5
B047,Industry Medical Labs,2024,Yelp,1,4.0,0,0.0
B047,Industry Medical Labs,2025,Google,3,3.333333333,1,0.333333333
B048,The Sleep Mattress,2014,Yelp,14,4.857142857,1,0.071428571
B048,The Sleep Mattress,2015,Google,1,4.0,0,0.0
B048,The Sleep Mattress,2015,Yelp,16,4.875,0,0.0
B048,The Sleep Mattress,2016,Google,1,5.0,0,0.0
B048,The Sleep Mattress,2016,Yelp,14,5.0,0,0.0
B048,The Sleep Mattress,2017,Yelp,20,4.75,1,0.05
B048,The Sleep Mattress,2018,Google,64,4.953125,1,0.015625
B048,The Sleep Mattress,2018,Yelp,18,4.722222222,1,0.055555556
B048,The Sleep Mattress,2019,Google,22,5.0,0,0.0
B048,The Sleep Mattress,2019,Yelp,8,5.0,0,0.0
B048,The Sleep Mattress,2020,Yelp,3,5.0,0,0.0
B048,The Sleep Mattress,2021,Google,6,4.833333333,0,0.0
B048,The Sleep Mattress,2021,Yelp,4,5.0,0,0.0
B048,The Sleep Mattress,2022,Google,4,5.0,0,0.0
B048,The Sleep Mattress,2022,Yelp,8,4.5,1,0.125
B048,The Sleep Mattress,2023,Google,12,4.916666667,0,0.0
B048,The Sleep Mattress,2023,Yelp,5,5.0,0,0.0
B048,The Sleep Mattress,2024,Google,74,4.905405405,2,0.027027027
B048,The Sleep Mattress,2024,Yelp,13,5.0,0,0.0
B048,The Sleep Mattress,2025,Google,103,4.553398058,11,0.106796117
B048,The Sleep Mattress,2025,Yelp,33,3.939393939,8,0.242424242
B049,Red Dragon Express,2011,Yelp,1,4.0,0,0.0
B049,Red Dragon Express,2012,Yelp,4,4.0,1,0.25
B049,Red Dragon Express,2013,Yelp,2,2.5,1,0.5
B049,Red Dragon Express,2014,Yelp,1,1.0,1,1.0
B049,Red Dragon Express,2015,Yelp,3,1.0,3,1.0
B049,Red Dragon Express,2016,Google,3,4.666666667,0,0.0
B049,Red Dragon Express,2016,Yelp,1,5.0,0,0.0
B049,Red Dragon Express,2017,Google,10,4.1,4,0.4
B049,Red Dragon Express,2017,Yelp,10,3.8,3,0.3
B049,Red Dragon Express,2018,Google,27,4.259259259,5,0.185185185
B049,Red Dragon Express,2018,Yelp,8,2.5,5,0.625
B049,Red Dragon Express,2019,Google,32,3.78125,11,0.34375
B049,Red Dragon Express,2019,Yelp,7,2.0,6,0.857142857
B049,Red Dragon Express,2020,Google,21,4.285714286,4,0.19047619
B049,Red Dragon Express,2020,Yelp,9,2.222222222,7,0.777777778
B049,Red Dragon Express,2021,Google,17,3.941176471,4,0.235294118
B049,Red Dragon Express,2021,Yelp,7,2.428571429,5,0.714285714
B049,Red Dragon Express,2022,Google,25,3.44,10,0.4
B049,Red Dragon Express,2022,Yelp,5,3.6,2,0.4
B049,Red Dragon Express,2023,Google,17,3.352941176,6,0.352941176
B049,Red Dragon Express,2023,Yelp,8,3.5,3,0.375
B049,Red Dragon Express,2024,Google,27,4.074074074,5,0.185185185
B049,Red Dragon Express,2024,Yelp,14,3.285714286,7,0.5
B049,Red Dragon Express,2025,Google,216,4.046296296,47,0.217592593
B049,Red Dragon Express,2025,Yelp,16,2.0,15,0.9375
B050,Brentwood Community Pharmacy,2024,Google,3,5.0,0,0.0
B050,Brentwood Community Pharmacy,2025,Google,9,4.555555556,1,0.111111111
B050,Business 23,2011,Yelp,2,3.5,1,0.5
B050,Business 23,2014,Yelp,5,4.0,1,0.2
B050,Business 23,2015,Yelp,3,3.0,2,0.666666667
B050,Business 23,2016,Yelp,1,5.0,0,0.0
B050,Business 23,2017,Yelp,1,5.0,0,0.0
B050,Business 23,2018,Yelp,3,4.333333333,1,0.333333333
B050,Business 23,2019,Yelp,1,5.0,0,0.0
B050,Business 23,2022,Yelp,2,2.5,1,0.5
B050,Business 23,2023,Yelp,1,1.0,1,1.0
B050,Business 23,2024,Yelp,3,3.666666667,1,0.333333333
B050,Business 23,2025,Yelp,3,3.666666667,1,0.333333333
B051,Core Strength Pilates,2019,Google,5,5.0,0,0.0
B051,Core Strength Pilates,2019,Yelp,2,5.0,0,0.0
B051,Core Strength Pilates,2020,Google,2,5.0,0,0.0
B051,Core Strength Pilates,2020,Yelp,1,5.0,0,0.0
B051,Core Strength Pilates,2021,Yelp,1,5.0,0,0.0
B051,Core Strength Pilates,2022,Yelp,1,5.0,0,0.0
B051,Core Strength Pilates,2024,Google,4,5.0,0,0.0
B051,Core Strength Pilates,2024,Yelp,3,5.0,0,0.0
B051,Core Strength Pilates,2025,Google,7,5.0,0,0.0
B052,Business 11,2008,Yelp,1,5.0,0,0.0
B052,Business 11,2011,Yelp,2,4.0,0,0.0
B052,Business 11,2012,Yelp,3,2.666666667,2,0.666666667
B052,Business 11,2013,Google,1,5.0,0,0.0
B052,Business 11,2013,Yelp,2,4.0,1,0.5
B052,Business 11,2014,Yelp,10,4.0,4,0.4
B052,Business 11,2015,Yelp,2,3.0,1,0.5
B052,Business 11,2016,Yelp,5,4.8,0,0.0
B052,Business 11,2017,Google,1,5.0,0,0.0
B052,Business 11,2017,Yelp,1,4.0,0,0.0
B052,Business 11,2018,Google,11,4.090909091,2,0.181818182
B052,Business 11,2019,Google,15,4.466666667,1,0.066666667
B052,Business 11,2019,Yelp,6,2.0,5,0.833333333
B052,Business 11,2020,Google,15,4.466666667,2,0.133333333
B052,Business 11,2020,Yelp,1,5.0,0,0.0
B052,Business 11,2021,Google,13,3.923076923,4,0.307692308
B052,Business 11,2022,Google,7,4.714285714,0,0.0
B052,Business 11,2023,Google,6,4.166666667,1,0.166666667
B052,Business 11,2024,Google,10,4.6,1,0.1
B052,Business 11,2025,Google,72,4.222222222,14,0.194444444
B052,Business 11,2025,Yelp,5,2.6,3,0.6
B053,Elite Travel Agency,2018,Yelp,1,4.0,0,0.0
B053,Elite Travel Agency,2019,Google,2,5.0,0,0.0
B053,Elite Travel Agency,2021,Google,1,5.0,0,0.0
B053,Elite Travel Agency,2022,Google,1,1.0,1,1.0
B053,Elite Travel Agency,2023,Google,1,1.0,1,1.0
B053,Elite Travel Agency,2025,Google,3,3.666666667,1,0.333333333
B054,Advanced Taekwondo,2022,Google,2,5.0,0,0.0
B054,Advanced Taekwondo,2022,Yelp,11,5.0,0,0.0
B054,Advanced Taekwondo,2023,Google,8,5.0,0,0.0
B054,Advanced Taekwondo,2023,Yelp,4,5.0,0,0.0
B054,Advanced Taekwondo,2024,Google,6,5.0,0,0.0
B054,Advanced Taekwondo,2025,Google,16,5.0,0,0.0
B054,Advanced Taekwondo,2025,Yelp,2,5.0,0,0.0
B055,Desert Willow Salon,2020,Yelp,1,5.0,0,0.0
B055,Desert Willow Salon,2021,Google,3,5.0,0,0.0
B055,Desert Willow Salon,2021,Yelp,12,4.416666667,2,0.166666667
B055,Desert Willow Salon,2022,Google,2,4.0,1,0.5
B055,Desert Willow Salon,2022,Yelp,2,5.0,0,0.0
B055,Desert Willow Salon,2023,Google,3,5.0,0,0.0
B055,Desert Willow Salon,2023,Yelp,3,5.0,0,0.0
B055,Desert Willow Salon,2024,Google,2,5.0,0,0.0
B055,Desert Willow Salon,2024,Yelp,1,5.0,0,0.0
B055,Desert Willow Salon,2025,Google,7,3.285714286,3,0.428571429
B055,Desert Willow Salon,2025,Yelp,3,5.0,0,0.0
B056,Beauty Supply Co.,2023,Google,3,5.0,0,0.0
B056,Beauty Supply Co.,2023,Yelp,3,3.666666667,1,0.333333333
B056,Beauty Supply Co.,2024,Google,5,4.8,0,0.0
B056,Beauty Supply Co.,2024,Yelp,5,4.4,1,0.2
B056,Beauty Supply Co.,2025,Google,7,3.428571429,3,0.428571429
B056,Beauty Supply Co.,2025,Yelp,2,1.0,2,1.0
B057,Business 13,2013,Yelp,5,5.0,0,0.0
B057,Business 13,2014,Yelp,1,5.0,0,0.0
B057,Business 13,2017,Yelp,2,5.0,0,0.0
B057,Business 13,2025,Yelp,4,4.0,1,0.25
B058,Business 14,2008,Yelp,1,5.0,0,0.0
B058,Business 14,2009,Yelp,2,5.0,0,0.0
B058,Business 14,2011,Yelp,3,5.0,0,0.0
B058,Business 14,2013,Yelp,1,5.0,0,0.0
B058,Business 14,2014,Google,1,5.0,0,0.0
B058,Business 14,2014,Yelp,5,5.0,0,0.0
B058,Business 14,2015,Yelp,3,5.0,0,0.0
B058,Business 14,2016,Google,2,5.0,0,0.0
B058,Business 14,2016,Yelp,5,5.0,0,0.0
B058,Business 14,2017,Google,3,5.0,0,0.0
B058,Business 14,2017,Yelp,2,5.0,0,0.0
B058,Business 14,2018,Yelp,3,5.0,0,0.0
B058,Business 14,2019,Google,7,5.0,0,0.0
B058,Business 14,2019,Yelp,5,5.0,0,0.0
B058,Business 14,2021,Google,2,5.0,0,0.0
B058,Business 14,2021,Yelp,5,5.0,0,0.0
B058,Business 14,2022,Google,1,5.0,0,0.0
B058,Business 14,2022,Yelp,5,5.0,0,0.0
B058,Business 14,2024,Google,6,5.0,0,0.0
B058,Business 14,2024,Yelp,6,5.0,0,0.0
B058,Business 14,2025,Google,4,5.0,0,0.0
B058,Business 14,2025,Yelp,10,4.6,1,0.1
B059,Cosmetic Aesthetics,2014,Yelp,1,5.0,0,0.0
B059,Cosmetic Aesthetics,2015,Yelp,2,5.0,0,0.0
B059,Cosmetic Aesthetics,2016,Yelp,10,4.9,0,0.0
B059,Cosmetic Aesthetics,2017,Yelp,13,5.0,0,0.0
B059,Cosmetic Aesthetics,2018,Yelp,16,5.0,0,0.0
B059,Cosmetic Aesthetics,2019,Yelp,5,4.8,0,0.0
B059,Cosmetic Aesthetics,2020,Yelp,6,4.833333333,0,0.0
B059,Cosmetic Aesthetics,2021,Yelp,6,4.666666667,1,0.166666667
